127.0.0.1 - - [16/Apr/2024:08:53:52 +0545] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:02:30 +0545] "GET /PixlePrinter/Images/Canon_All_in_one.jpg HTTP/1.1" 200 736650
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:02:30 +0545] "GET /PixlePrinter/Images/play-store.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:02:30 +0545] "GET /PixlePrinter/Images/app-store.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:02:30 +0545] "GET /PixlePrinter/Images/pixelprinter-high-resolution-logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:03:00 +0545] "GET /PixlePrinter/pages/Admin.jsp HTTP/1.1" 200 7357
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:03:00 +0545] "GET /PixlePrinter/pages/images/001.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:03:00 +0545] "GET /PixlePrinter/pages/images/002.jpg HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:03:00 +0545] "GET /PixlePrinter/css/AdminHome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:03:00 +0545] "GET /PixlePrinter/Images/default-pfp.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:03:00 +0545] "GET /PixlePrinter/js/AdminHome.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/pages/Index.jsp HTTP/1.1" 200 4492
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/logo.png HTTP/1.1" 200 50462
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Untitled%20design.png HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/css/Style.css HTTP/1.1" 200 7215
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Product3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Product1.jpg HTTP/1.1" 200 71660
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Product4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Canon_All_in_one.jpg HTTP/1.1" 200 736650
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/play-store.png HTTP/1.1" 200 7862
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/app-store.png HTTP/1.1" 200 8974
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/pixelprinter-high-resolution-logo.png HTTP/1.1" 200 31230
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/pixelprinter-high-resolution-logo.png HTTP/1.1" 200 31230
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/pages/Index.jsp HTTP/1.1" 200 4492
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Product1.jpg HTTP/1.1" 200 71660
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/css/Style.css HTTP/1.1" 200 7215
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Untitled%20design.png HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Product3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Product4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/logo.png HTTP/1.1" 200 50462
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/play-store.png HTTP/1.1" 200 7862
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/Canon_All_in_one.jpg HTTP/1.1" 200 736650
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/app-store.png HTTP/1.1" 200 8974
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/pixelprinter-high-resolution-logo.png HTTP/1.1" 200 31230
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:35 +0545] "GET /PixlePrinter/Images/pixelprinter-high-resolution-logo.png HTTP/1.1" 200 31230
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:55 +0545] "GET /PixlePrinter/pages/Login.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:55 +0545] "GET /PixlePrinter/css/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:55 +0545] "GET /PixlePrinter/js/Login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:57 +0545] "GET /PixlePrinter/pages/Register.jsp HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:57 +0545] "GET /PixlePrinter/css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:57 +0545] "GET /PixlePrinter/js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:08:57 +0545] "GET /PixlePrinter/https://w.wallhaven.cc/full/47/wallhaven-47585y.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:09:16 +0545] "GET /PixlePrinter/pages/Login.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:09:18 +0545] "GET /PixlePrinter/pages/Register.jsp HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:09:18 +0545] "GET /PixlePrinter/https://w.wallhaven.cc/full/47/wallhaven-47585y.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:10:19 +0545] "POST /PixlePrinter/UserRegister HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:10:19 +0545] "GET /PixlePrinter/pages/Login.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:17 +0545] "POST /PixlePrinter/UserLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:17 +0545] "GET /PixlePrinter/pages/Admin.jsp HTTP/1.1" 200 7389
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:17 +0545] "GET /PixlePrinter/pages/images/001.png HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:17 +0545] "GET /PixlePrinter/pages/images/002.jpg HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:17 +0545] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:19 +0545] "GET /PixlePrinter/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:19 +0545] "GET /PixlePrinter/pages/Index.jsp HTTP/1.1" 200 4492
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:19 +0545] "GET /PixlePrinter/Images/Product3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:19 +0545] "GET /PixlePrinter/Images/Untitled%20design.png HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:19 +0545] "GET /PixlePrinter/Images/Product4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:21 +0545] "GET /PixlePrinter/pages/Login.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:29 +0545] "POST /PixlePrinter/UserLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:29 +0545] "GET /PixlePrinter/pages/Index.jsp HTTP/1.1" 200 4491
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:29 +0545] "GET /PixlePrinter/Images/Untitled%20design.png HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:29 +0545] "GET /PixlePrinter/Images/Product4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:11:29 +0545] "GET /PixlePrinter/Images/Product3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:12:11 +0545] "GET /PixlePrinter/pages/product.jsp HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:12:16 +0545] "GET /PixlePrinter/pages/Index.jsp HTTP/1.1" 200 4491
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:12:16 +0545] "GET /PixlePrinter/Images/Untitled%20design.png HTTP/1.1" 404 800
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:12:16 +0545] "GET /PixlePrinter/Images/Product3.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:12:16 +0545] "GET /PixlePrinter/Images/Product4.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:12:18 +0545] "GET /PixlePrinter/pages/Contact.jsp HTTP/1.1" 200 4899
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:12:18 +0545] "GET /PixlePrinter/css/Contact.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:13:30 +0545] "GET /PixlePrinter/pages/Contact.jsp HTTP/1.1" 200 4899
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:13:30 +0545] "GET /PixlePrinter/Images/logo.png HTTP/1.1" 200 50462
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:13:30 +0545] "GET /PixlePrinter/css/Contact.css HTTP/1.1" 200 5697
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:13:30 +0545] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:13:52 +0545] "POST /PixlePrinter/StoreContactUsMessage HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Apr/2024:09:13:52 +0545] "GET /PixlePrinter/pages/Contact.jsp HTTP/1.1" 200 5044
